filename,scopus_link,citedby_link
201800139.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057321973&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057321973&origin=inward
201800140.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057237051&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057237051&origin=inward
201800141.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057147112&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057147112&origin=inward
201800142.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057083547&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057083547&origin=inward
201800143.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056844710&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056844710&origin=inward
201800144.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056802291&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056802291&origin=inward
201800145.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056695606&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056695606&origin=inward
201800146.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056354694&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056354694&origin=inward
201800147.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056353082&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056353082&origin=inward
201800148.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056335704&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056335704&origin=inward
201800149.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056276634&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056276634&origin=inward
201800150.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056265944&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056265944&origin=inward
201800151.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056261357&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056261357&origin=inward
201800152.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056200000&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056200000&origin=inward
201800153.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056162378&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056162378&origin=inward
201800154.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055877820&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055877820&origin=inward
201800155.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055710234&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055710234&origin=inward
201800156.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055624059&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055624059&origin=inward
201800157.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055561549&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055561549&origin=inward
201800158.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055491350&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055491350&origin=inward
201800159.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055205421&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055205421&origin=inward
201800160.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055199276&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055199276&origin=inward
201800161.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055080877&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055080877&origin=inward
201800162.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055049678&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055049678&origin=inward
201800163.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055028853&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055028853&origin=inward
201800164.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054876704&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054876704&origin=inward
201800165.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054801027&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054801027&origin=inward
201800166.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054643077&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054643077&origin=inward
201800167.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054621002&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054621002&origin=inward
201800168.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054588423&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054588423&origin=inward
201800169.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054584634&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054584634&origin=inward
201800170.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054443060&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054443060&origin=inward
201800171.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054308952&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054308952&origin=inward
201800172.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054194780&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054194780&origin=inward
201800173.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054184001&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054184001&origin=inward
201800174.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054140369&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054140369&origin=inward
201800175.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053893979&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053893979&origin=inward
201800176.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053832338&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053832338&origin=inward
201800177.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053831669&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053831669&origin=inward
201800178.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053619106&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053619106&origin=inward
201800179.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053495818&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053495818&origin=inward
201800180.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053492921&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053492921&origin=inward
201800181.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053439955&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053439955&origin=inward
201800182.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053423390&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053423390&origin=inward
201800183.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053401902&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053401902&origin=inward
201800184.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053189146&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053189146&origin=inward
201800185.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053174978&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053174978&origin=inward
201800186.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053081646&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053081646&origin=inward
201800187.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053010803&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053010803&origin=inward
201800188.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052987188&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052987188&origin=inward
201800189.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052985058&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052985058&origin=inward
201800190.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052852129&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052852129&origin=inward
201800191.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052757960&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052757960&origin=inward
201800192.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052749282&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052749282&origin=inward
201800193.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052727555&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052727555&origin=inward
201800194.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052652006&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052652006&origin=inward
201800195.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052635594&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052635594&origin=inward
201800196.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052488654&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052488654&origin=inward
201800197.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052472790&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052472790&origin=inward
201800198.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052374832&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052374832&origin=inward
201800199.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052213936&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052213936&origin=inward
201800200.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85051824569&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051824569&origin=inward
201800201.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85051757660&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051757660&origin=inward
201800202.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85051683221&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051683221&origin=inward
201800203.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85051652467&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051652467&origin=inward
201800204.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85051400106&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051400106&origin=inward
201800205.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85051199297&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051199297&origin=inward
201800206.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85051180271&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051180271&origin=inward
201800207.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85051023165&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85051023165&origin=inward
201800208.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85050850597&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050850597&origin=inward
201800209.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85050803032&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050803032&origin=inward
201800210.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85050662074&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050662074&origin=inward
201800211.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85050656313&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050656313&origin=inward
201800212.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85050539220&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050539220&origin=inward
201800213.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85050468889&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050468889&origin=inward
201800214.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85050458654&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050458654&origin=inward
201800215.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85050132605&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85050132605&origin=inward
201800216.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049950224&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049950224&origin=inward
201800217.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85049352978&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85049352978&origin=inward
201800218.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048987782&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048987782&origin=inward
201800219.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048803316&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048803316&origin=inward
201800220.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048567058&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048567058&origin=inward
201800221.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048009800&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048009800&origin=inward
201800222.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047873668&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047873668&origin=inward
201800223.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047738612&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047738612&origin=inward
201800224.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047635337&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047635337&origin=inward
201800225.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047370082&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047370082&origin=inward
201800226.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047222753&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047222753&origin=inward
201800227.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047221923&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047221923&origin=inward
201800228.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047085444&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047085444&origin=inward
